Date,Ticker,Close,Volume,returns,volatility,sma20,sma50
2024-06-27,RELIANCE.NS,1519.304931640625,28383030,0.010914598130828956,0.025521010049930053,1450.6195678710938,1441.2149365234375
2024-06-28,RELIANCE.NS,1553.89892578125,28957336,0.02276961880408601,0.02563738684674947,1457.595440673828,1443.21166015625
2024-07-01,RELIANCE.NS,1548.6875,7724306,-0.0033537739776928754,0.025705448597706015,1464.0352783203125,1445.0857885742187
2024-07-02,RELIANCE.NS,1553.6756591796875,7749246,0.0032208945831146973,0.022706316899070524,1466.757635498047,1447.0879736328125
2024-07-03,RELIANCE.NS,1541.019287109375,9049620,-0.0081460837695011,0.014077666230693597,1474.4581420898437,1448.7218798828126
2024-07-04,RELIANCE.NS,1542.6075439453125,6837176,0.001030653444264562,0.013843529519244762,1481.0729370117188,1450.194482421875
2024-07-05,RELIANCE.NS,1576.9532470703125,12269710,0.022264705796238182,0.014389025729308039,1488.86650390625,1452.7614819335938
2024-07-08,RELIANCE.NS,1589.13818359375,9500806,0.0077268850843073,0.013495369556837855,1495.3659118652345,1455.7538354492187
2024-07-09,RELIANCE.NS,1578.5911865234375,6960002,-0.006636928858169577,0.013701793023118311,1501.2659973144532,1458.3406909179687
2024-07-10,RELIANCE.NS,1572.5855712890625,7134578,-0.003804414522040611,0.013436137033550486,1507.5966369628907,1460.9548388671874
2024-07-11,RELIANCE.NS,1569.036865234375,11940946,-0.002256606012083995,0.01351515216047038,1513.4197875976563,1463.2503491210937
2024-07-12,RELIANCE.NS,1584.9937744140625,12924784,0.010169875248472238,0.013569247623067106,1519.9452392578125,1465.8257885742187
2024-07-15,RELIANCE.NS,1585.4901123046875,5329688,0.00031314816413607893,0.013564112350044908,1525.8850219726562,1468.4200854492187
2024-07-16,RELIANCE.NS,1564.669189453125,9386838,-0.01313216821093699,0.014093958092000538,1530.6112854003907,1471.2441821289062
2024-07-18,RELIANCE.NS,1575.0177001953125,12298374,0.006613864970271832,0.013429033016251129,1536.965509033203,1474.5626220703125
2024-07-19,RELIANCE.NS,1543.7242431640625,13140390,-0.019868638319029297,0.01437977661787321,1541.0080871582031,1477.6135424804688
2024-07-22,RELIANCE.NS,1489.6495361328125,19674376,-0.03502873474372403,0.01634915436269421,1543.3147705078125,1479.243974609375
2024-07-23,RELIANCE.NS,1476.96826171875,18052044,-0.008512924756103102,0.016341243090910427,1545.6189697265625,1481.105693359375
2024-07-24,RELIANCE.NS,1484.7109375,11913362,0.005242276345356123,0.016279437950315064,1547.681201171875,1482.8582202148436
2024-07-25,RELIANCE.NS,1481.4351806640625,12519876,-0.0022063263314091586,0.013345489977312585,1546.607891845703,1484.6390380859375
2024-07-26,RELIANCE.NS,1497.9381103515625,9859940,0.011139825692611405,0.013355838995132341,1545.53955078125,1486.404970703125
2024-07-29,RELIANCE.NS,1508.9317626953125,7538550,0.00733918996237426,0.012340509164506233,1543.291192626953,1488.4662133789063
2024-07-30,RELIANCE.NS,1502.03271484375,8228208,-0.004572140385751489,0.012353691458651622,1540.9584533691407,1490.2093115234375
2024-07-31,RELIANCE.NS,1494.364501953125,10057346,-0.005105223617864252,0.012328083161567456,1537.9928955078126,1491.593564453125
2024-08-01,RELIANCE.NS,1504.1671142578125,10764222,0.006559719728269409,0.012372619899300753,1536.1502868652344,1493.1654321289063
2024-08-02,RELIANCE.NS,1488.3092041015625,10268248,-0.01054265181437275,0.012535511236399802,1533.435369873047,1493.9332446289063
2024-08-05,RELIANCE.NS,1436.6912841796875,17046704,-0.03468225539398906,0.013249276409036385,1526.4222717285156,1493.1644311523437
2024-08-06,RELIANCE.NS,1445.3524169921875,10236186,0.006028527428176833,0.013171581884629824,1519.2329833984375,1492.6839892578125
2024-08-07,RELIANCE.NS,1454.062744140625,8174568,0.006026438290091196,0.013373714431560203,1513.0065612792969,1492.6556958007814
2024-08-08,RELIANCE.NS,1438.478271484375,12387192,-0.010717881823910314,0.013457100181517282,1506.3011962890625,1492.5152392578125
2024-08-09,RELIANCE.NS,1463.46826171875,6249776,0.017372518396532755,0.014307480499044213,1501.0227661132812,1493.1808129882813
2024-08-12,RELIANCE.NS,1449.8936767578125,8184584,-0.009275626479931298,0.013995675533196786,1494.2677612304688,1493.8910571289061
2024-08-13,RELIANCE.NS,1452.8717041015625,6265064,0.0020539625708344555,0.014031572633342437,1487.6368408203125,1494.5506762695313
2024-08-14,RELIANCE.NS,1451.1097412109375,6267466,-0.001212744997132864,0.01388744925766268,1481.9588684082032,1493.58830078125
2024-08-16,RELIANCE.NS,1467.339599609375,9416902,0.011184445901998963,0.01410149763379833,1476.5749633789062,1495.1949096679687
2024-08-19,RELIANCE.NS,1482.4791259765625,13797742,0.01031767040923448,0.013863886215363237,1473.5127075195312,1496.6382592773436
2024-08-20,RELIANCE.NS,1489.9990234375,8411808,0.005072514903698089,0.011528022156235237,1473.5301818847656,1498.0166015625
2024-08-21,RELIANCE.NS,1492.7132568359375,7769996,0.0018216343472330365,0.011353086991636762,1474.317431640625,1498.6878662109375
2024-08-22,RELIANCE.NS,1492.1654052734375,10445782,-0.0003670172821144124,0.011301333662370898,1474.6901550292969,1499.319384765625
2024-08-23,RELIANCE.NS,1494.008056640625,9249654,0.001234884122548019,0.011287166034800265,1475.318798828125,1500.2800903320312
2024-08-26,RELIANCE.NS,1506.5828857421875,8816114,0.008416841559635069,0.011167654657295701,1475.7510375976562,1501.3602709960937
2024-08-27,RELIANCE.NS,1494.481201171875,6251156,-0.008032538192779826,0.011190091537288956,1475.0285095214845,1502.1602001953124
2024-08-28,RELIANCE.NS,1492.33984375,9610286,-0.001432843330646083,0.011150745989809982,1474.5438659667968,1502.6731079101562
2024-08-29,RELIANCE.NS,1514.874755859375,38335358,0.01510038896552457,0.011595499336681,1475.5693786621093,1503.567724609375
2024-08-30,RELIANCE.NS,1503.6197509765625,41620730,-0.007429660332829102,0.01164817992428234,1475.542010498047,1504.681455078125
2024-09-02,RELIANCE.NS,1510.2183837890625,11240852,0.004388498360848425,0.011409801422183929,1476.637469482422,1505.628369140625
2024-09-03,RELIANCE.NS,1503.1217041015625,10923800,-0.004699108263862328,0.00794780537237547,1479.9589904785157,1506.8204858398437
2024-09-04,RELIANCE.NS,1508.525146484375,11983304,0.003594813625582116,0.007906116174536333,1483.117626953125,1508.3733032226562
2024-09-05,RELIANCE.NS,1487.035888671875,16264168,-0.01424521020586289,0.008650225607053344,1484.7662841796875,1509.2446948242186
2024-09-06,RELIANCE.NS,1458.997802734375,19394228,-0.018855016312041895,0.009397265835478313,1485.7922607421874,1508.3666235351564
2024-09-09,RELIANCE.NS,1456.63232421875,9010298,-0.00162130368612734,0.008550642227328637,1485.4504638671874,1507.1131713867187
2024-09-10,RELIANCE.NS,1455.7110595703125,10768260,-0.0006324620380312451,0.00828196637495555,1485.7413330078125,1505.1494140625
2024-09-11,RELIANCE.NS,1445.7259521484375,9760202,-0.006859264657110176,0.008417520576996967,1485.3840454101562,1503.0901831054687
2024-09-12,RELIANCE.NS,1473.913330078125,22349376,0.01949704083806436,0.009493129072363918,1486.5242248535155,1501.4949365234374
2024-09-13,RELIANCE.NS,1466.766845703125,8711328,-0.004848646273265755,0.009245813776144514,1486.495587158203,1500.0098876953125
2024-09-16,RELIANCE.NS,1465.4969482421875,5481774,-0.0008657800417685158,0.008922854201542103,1485.6464782714843,1498.46767578125
2024-09-17,RELIANCE.NS,1466.4432373046875,5935328,0.000645712066227766,0.008830782565429785,1484.4686889648438,1496.2574755859375
2024-09-18,RELIANCE.NS,1457.6282958984375,8574714,-0.006011103043068844,0.008883817160242589,1482.7144409179687,1493.6272778320313
2024-09-19,RELIANCE.NS,1463.82861328125,16955902,0.00425370267595615,0.008964994462775933,1481.2976013183593,1491.3320263671876
2024-09-20,RELIANCE.NS,1480.0140380859375,30897320,0.011056912440321032,0.00935001187177434,1480.597900390625,1489.480595703125
2024-09-23,RELIANCE.NS,1487.434326171875,8832314,0.005013660610634352,0.009210482041109457,1479.6404724121094,1487.848544921875
2024-09-24,RELIANCE.NS,1483.4501953125,17137444,-0.002678525558589717,0.009059631265308576,1479.0889221191405,1485.8176733398439
2024-09-25,RELIANCE.NS,1488.0069580078125,7069002,0.003071732849347697,0.009086760517994426,1478.8722778320312,1483.8680102539063
2024-09-26,RELIANCE.NS,1491.9910888671875,18818998,0.0026774947777858937,0.008390495204459425,1477.728094482422,1482.4144482421875
2024-09-27,RELIANCE.NS,1520.1038818359375,20597478,0.018842467075386393,0.00929389173128736,1478.5523010253905,1481.316171875
2024-09-30,RELIANCE.NS,1470.701171875,27008814,-0.03249956174131363,0.011817319389079019,1476.5764404296874,1479.8557104492188
2024-10-01,RELIANCE.NS,1458.997802734375,16431642,-0.007957679890677194,0.01188950108898031,1474.3702453613282,1479.24267578125
2024-10-03,RELIANCE.NS,1401.3780517578125,37757294,-0.03949269208533057,0.01454088392566038,1469.012890625,1477.7308715820313
2024-10-04,RELIANCE.NS,1381.0093994140625,37072876,-0.014534730523430572,0.014552204880730274,1463.7115661621094,1475.6568408203125
2024-10-07,RELIANCE.NS,1365.272216796875,22181340,-0.011395420352580121,0.014232444025795599,1459.0252868652344,1473.3335815429687
2024-10-08,RELIANCE.NS,1391.791259765625,17020808,0.0194239966524532,0.015107695452993623,1455.7832336425781,1471.21064453125
2024-10-09,RELIANCE.NS,1369.1318359375,14310610,-0.01628076313106086,0.01542602061951955,1451.4542724609375,1468.4146459960937
2024-10-10,RELIANCE.NS,1365.595947265625,22358646,-0.0025825772062730845,0.015398552967458417,1447.447772216797,1465.6859106445313
2024-10-11,RELIANCE.NS,1366.6417236328125,7980122,0.0007658021900851519,0.0145198743226586,1442.0841918945312,1463.131455078125
2024-10-14,RELIANCE.NS,1367.0650634765625,12221432,0.0003097665148292794,0.014543627770456927,1437.099102783203,1460.3894140625
2024-10-15,RELIANCE.NS,1338.678466796875,33762794,-0.02076462740368623,0.015032704882044301,1430.7581787109375,1457.3967993164063
2024-10-16,RELIANCE.NS,1348.6884765625,20034438,0.007477531023245998,0.015229884333448573,1424.8704406738282,1455.6367431640624
2024-10-17,RELIANCE.NS,1351.0291748046875,15543660,0.0017355366215876522,0.015276228730889775,1419.5404846191407,1453.7502783203124
2024-10-18,RELIANCE.NS,1353.8927001953125,12082452,0.002119514103785969,0.015225276900463018,1414.0436889648438,1451.7468774414062
2024-10-21,RELIANCE.NS,1363.7532958984375,14067408,0.007283144152932186,0.015054085681580268,1408.2306518554688,1450.2523779296876
2024-10-22,RELIANCE.NS,1338.006103515625,15831960,-0.018879655477459623,0.01525014931328988,1400.7592407226562,1447.743134765625
2024-10-23,RELIANCE.NS,1333.2003173828125,17214742,-0.0035917520257832125,0.015243669042652383,1393.2467468261718,1445.409267578125
2024-10-24,RELIANCE.NS,1334.4703369140625,22155934,0.0009526096826493191,0.015190319352542638,1385.5699157714844,1443.041240234375
2024-10-25,RELIANCE.NS,1322.5677490234375,18597496,-0.008919334931152934,0.01508999485479962,1377.0987487792968,1440.470400390625
2024-10-28,RELIANCE.NS,1329.0418701171875,10824350,0.004895114899429842,0.014181317376886845,1367.5456481933593,1437.7044458007813
2024-10-29,RELIANCE.NS,1334.66943359375,12008361,0.004234301118042572,0.012977664066479743,1360.7440612792968,1434.748251953125
2024-10-30,RELIANCE.NS,1338.553955078125,11984423,0.0029104745988790537,0.013063977783497657,1354.7218688964845,1431.7193505859375
2024-10-31,RELIANCE.NS,1326.7510986328125,9331650,-0.008817617250717169,0.010188762836953915,1350.9905212402343,1428.400107421875
2024-11-01,RELIANCE.NS,1333.3248291015625,2127335,0.004954757886030059,0.00992414423339766,1348.6062927246094,1425.2232958984375
2024-11-04,RELIANCE.NS,1296.9700927734375,19796890,-0.02726622615482377,0.011281219198050398,1345.1911865234374,1421.2825366210936
2024-11-05,RELIANCE.NS,1300.1075439453125,16267479,0.002419062081197243,0.010123088126380306,1340.607000732422,1417.1530297851561
2024-11-06,RELIANCE.NS,1320.0777587890625,21625209,0.015360433017062691,0.010463019958464343,1338.154296875,1413.6649609375
2024-11-07,RELIANCE.NS,1300.4561767578125,9611974,-0.014863959263467397,0.01086584755869605,1334.8973083496094,1409.8272875976563
2024-11-08,RELIANCE.NS,1278.6431884765625,19814406,-0.01677333590404584,0.01129743309862218,1330.497381591797,1405.10265625
2024-11-11,RELIANCE.NS,1267.6370849609375,9056552,-0.008607642550177097,0.011325017254173344,1325.5259826660156,1400.3830029296876
2024-11-12,RELIANCE.NS,1269.1810302734375,10671091,0.0012179710824313794,0.010627667296279954,1322.0511108398437,1395.562255859375
2024-11-13,RELIANCE.NS,1247.0693359375,14633633,-0.017422017670066903,0.010840322013484784,1316.9701538085938,1390.4412084960939
2024-11-14,RELIANCE.NS,1262.5574951171875,12612633,0.012419645590951989,0.011380031720452476,1312.5465698242188,1385.52185546875
2024-11-18,RELIANCE.NS,1255.7347412109375,13620611,-0.005403915411881233,0.011314966293738578,1307.638671875,1380.8958325195313
2024-11-19,RELIANCE.NS,1236.710693359375,14183746,-0.01514973443612555,0.011281272295987145,1301.2865417480468,1376.4500903320313
2024-11-21,RELIANCE.NS,1218.1348876953125,19433843,-0.015020332373453904,0.011058876974928772,1295.2929809570312,1371.6801416015626
2024-11-22,RELIANCE.NS,1260.3662109375,20471957,0.03466883977199631,0.014129685039734038,1291.6512756347656,1367.7732446289062
2024-11-25,RELIANCE.NS,1281.8802490234375,28923341,0.017069672210535236,0.014793601573120638,1289.0217712402343,1364.4963305664062
2024-11-26,RELIANCE.NS,1290.545654296875,9247557,0.0067599179252813,0.01481773583379773,1287.4206665039062,1360.8289770507813
2024-11-27,RELIANCE.NS,1288.0555419921875,9572746,-0.0019295034595612215,0.014750335535323353,1285.3713500976562,1357.2547509765625
2024-11-28,RELIANCE.NS,1265.7447509765625,15027412,-0.017321295773564005,0.015095685166821625,1281.925115966797,1353.25970703125
2024-11-29,RELIANCE.NS,1287.0595703125,13202307,0.016839745390603067,0.015670745282591436,1279.3503967285155,1349.6720336914063
2024-12-02,RELIANCE.NS,1303.9422607421875,11024152,0.013117256434050262,0.0159224966481857,1278.2099548339843,1346.5983129882814
2024-12-03,RELIANCE.NS,1318.035888671875,16869482,0.010808475462453115,0.01608577713383035,1277.4455078125,1343.6824584960937
2024-12-04,RELIANCE.NS,1303.742919921875,19608540,-0.010844142312697147,0.015029554427443347,1277.7841491699219,1340.1570361328124
2024-12-05,RELIANCE.NS,1316.7908935546875,16858723,0.010008087816572253,0.015179138504031959,1278.6183166503906,1336.7441674804688
2024-12-06,RELIANCE.NS,1306.3326416015625,9037514,-0.007942226821521237,0.01488995530970204,1277.9310607910156,1333.20181640625
2024-12-09,RELIANCE.NS,1289.9979248046875,14650002,-0.01250425525373744,0.014778398237115924,1277.4081481933595,1329.2416357421876
2024-12-10,RELIANCE.NS,1279.73876953125,16043729,-0.00795284633887361,0.014387372017027325,1277.4629272460938,1324.9965893554688
2024-12-11,RELIANCE.NS,1273.115234375,11724373,-0.005175693128900094,0.014297727850126007,1277.736834716797,1320.05681640625
2024-12-12,RELIANCE.NS,1257.876220703125,20906813,-0.0119698620049552,0.014555533632715651,1277.1715942382812,1315.8003173828124
2024-12-13,RELIANCE.NS,1267.78662109375,28630222,0.007878676953671393,0.014085299334673037,1278.2074584960938,1311.97609375
2024-12-16,RELIANCE.NS,1263.2547607421875,9486781,-0.003574623896608675,0.013849979846725055,1278.2423217773437,1309.2136279296874
2024-12-17,RELIANCE.NS,1240.34619140625,17462791,-0.018134560064890004,0.014398795050838329,1277.4728942871093,1306.4003637695312
2024-12-18,RELIANCE.NS,1248.2645263671875,12670179,0.006383971681293232,0.014047969157662456,1278.0505859375,1304.0602099609375
2024-12-19,RELIANCE.NS,1225.55517578125,14244653,-0.018192738883663018,0.014249593816388849,1278.4216003417969,1300.73548828125
2024-12-20,RELIANCE.NS,1200.50537109375,20312896,-0.02043955684943488,0.012494241590565962,1275.4285583496094,1297.362958984375
2024-12-23,RELIANCE.NS,1217.437744140625,10052824,0.014104370921263154,0.012267123669015105,1272.2064331054687,1294.399794921875
2024-12-24,RELIANCE.NS,1217.8858642578125,6734917,0.0003680846263756088,0.012095126344461056,1268.5734436035157,1291.424677734375
2024-12-26,RELIANCE.NS,1211.7105712890625,10016178,-0.0050705022120551835,0.012103294923585802,1264.7561950683594,1288.317587890625
2024-12-27,RELIANCE.NS,1216.1927490234375,7000397,0.0036990497900886155,0.011698353611256332,1262.2785949707031,1285.8678735351561
2024-12-30,RELIANCE.NS,1205.8837890625,8818766,-0.008476419522493672,0.010903166883664151,1258.2198059082032,1283.0117797851562
2024-12-31,RELIANCE.NS,1210.6148681640625,6405475,0.003923329216690696,0.010359454639618331,1253.5534362792969,1280.2034936523437
2024-03-13,TCS.NS,3961.7099609375,2837260,-0.010316825932059626,0.012840954502084998,3902.504345703125,3776.2445947265624
2024-03-14,TCS.NS,4017.6650390625,2919608,0.014123971385264777,0.012882156134967205,3907.6367065429686,3784.3201611328127
2024-03-15,TCS.NS,4028.789306640625,3373143,0.0027688389823361526,0.012884941648176048,3913.1772705078124,3793.14734375
2024-03-18,TCS.NS,3965.05224609375,1526904,-0.015820400546094016,0.01339263045190501,3914.3326416015625,3802.4341357421877
2024-03-19,TCS.NS,3797.76123046875,8931209,-0.042191377374613426,0.016406675935176238,3908.2931640625,3808.8482861328125
2024-03-20,TCS.NS,3791.64990234375,1817913,-0.0016091922988654694,0.015948391141665654,3905.440539550781,3813.7918017578127
2024-03-21,TCS.NS,3793.607177734375,3829582,0.0005162067809623139,0.015804976764613666,3904.5549072265626,3819.9047705078124
2024-03-22,TCS.NS,3734.358154296875,5852485,-0.015618122979428994,0.015094720274700218,3896.142578125,3824.6127685546876
2024-03-26,TCS.NS,3702.4658203125,3440925,-0.008540245114860956,0.015094195200508953,3887.806640625,3828.2438818359374
2024-03-27,TCS.NS,3667.517578125,1968575,-0.009439180233823286,0.01499464877671002,3880.1605590820313,3830.749306640625
2024-03-28,TCS.NS,3701.3203125,4311783,0.009216788646526863,0.013787217022695275,3869.27041015625,3831.1381884765624
2024-04-01,TCS.NS,3739.944091796875,1569676,0.010435135582952837,0.014036963783883853,3859.6167602539062,3831.9012744140623
2024-04-02,TCS.NS,3708.481689453125,2142666,-0.00841253280035903,0.014082283263091896,3849.528674316406,3832.8411279296874
2024-04-03,TCS.NS,3769.115234375,3973090,0.0163499647562817,0.01470024147429396,3842.5080688476564,3834.5517578125
2024-04-04,TCS.NS,3822.587646484375,3394637,0.014186993175930862,0.015115420486973523,3838.81279296875,3836.99046875
2024-04-05,TCS.NS,3799.622802734375,1636819,-0.0060076696399938845,0.01470232514902031,3837.2444091796874,3837.681787109375
